CUSTOMER_CODE,INST_CAPACITY,WTG_MODEL_NAME,STATE,ITEM_CODE,RELATED_TO,CALL_STATUS,Closure Range,Closure Days,VIOLATED
CUR00113,C3,W2,MP,IC1,RT013,CS1,CR2,5.957429319,1
CUH00019,C5,W8,GU,IC2,RT027,CS1,CR1,0.705672787,0
CUS00060,C2,W1,RA,IC1,RT013,CS1,CR3,5.957429319,1
CUS00184,C5,W3,TN,IC1,RT010,CS1,CR4,118.8530817,1
CUZ00002,C3,W2,GU,IC1,RT031,CS1,CR4,118.8530817,1
CUR00032,C5,W4,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUM00036,C5,W3,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUS00151,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUF00004,C5,W8,MH,IC1,RT031,CS1,CR3,5.957429319,1
CUS00025,C5,W4,TN,IC1,RT001,CS1,CR3,5.957429319,1
CUS00110,C3,W2,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUA00131,C6,W11,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUU00007,C3,W2,MH,IC1,RT031,CS1,CR2,5.957429319,1
CUJ00048,C3,W2,RA,IC1,RT010,CS1,CR4,118.8530817,1
CUV00030,C5,W6,KA,IC3,RT022,CS1,CR4,118.8530817,1
CUR00132,C6,W11,TN,IC1,RT031,CS1,CR1,0.705672787,0
CUR00132,C6,W11,TN,IC1,RT013,CS1,CR1,0.705672787,0
CUL00017,C5,W6,TN,IC1,RT009,CS1,CR3,23.01449275,1
CUE00040,C6,W11,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUR00132,C6,W11,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUZ00003,C3,W2,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUZ00002,C5,W4,RA,IC1,RT009,CS1,CR4,118.8530817,1
CUV00034,C5,W3,KA,IC2,RT027,CS1,CR2,5.957429319,1
CUN00003,C4,W3,MH,IC2,RT027,CS1,CR3,5.957429319,1
CUD00004,C2,W1,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUT00037,C5,W6,TN,IC2,RT023,CS1,CR2,5.957429319,1
CUR00052,C5,W6,MH,IC3,RT007,CS1,CR3,5.957429319,1
CUN00023,C5,W8,MH,IC1,RT009,CS1,CR1,0.705672787,0
CUM00036,C5,W3,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUS00177,C6,W11,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUK00024,C5,W6,TN,IC3,RT007,CS1,CR2,5.957429319,1
CUV00059,C6,W11,KA,IC1,RT031,CS1,CR2,5.957429319,1
CUA00122,C3,W2,KE,IC2,RT023,CS1,CR1,0.705672787,0
CUS00109,C3,W2,MH,IC1,RT001,CS1,CR2,5.957429319,1
CUB00024,C5,W4,TN,IC2,RT032,CS1,CR4,118.8530817,1
CUA00078,C5,W8,MH,IC2,RT018,CS1,CR1,0.705672787,0
CUR00034,C6,W11,MP,IC2,RT027,CS1,CR2,5.957429319,1
CUE00036,C6,W11,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,GU,IC1,RT013,CS1,CR1,0.705672787,1
CUW00010,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUS00058,C2,W1,TN,IC1,RT030,CS1,CR4,118.8530817,1
CUC00047,C3,W2,GU,IC2,RT027,CS1,CR2,5.957429319,1
CUR00016,C5,W6,RA,IC1,RT013,CS1,CR4,118.8530817,1
CUN00043,C6,W11,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUR00036,C5,W6,TN,IC3,RT021,CS1,CR3,23.01449275,1
CUH00016,C5,W8,MH,IC1,RT001,CS1,CR1,0.705672787,0
CUC00035,C5,W8,MH,IC1,RT031,CS1,CR3,5.957429319,1
CUH00010,C5,W6,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUT00012,C5,W6,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUB00056,C5,W6,KA,IC1,RT009,CS1,CR3,23.01449275,1
CUB00013,C5,W6,RA,IC1,RT009,CS1,CR1,0.705672787,0
CUP00034,C5,W6,MH,IC1,RT028,CS1,CR3,23.01449275,1
CUC00047,C3,W2,GU,IC2,RT023,CS1,CR3,5.957429319,1
CUZ00003,C3,W2,GU,IC2,RT006,CS1,CR4,118.8530817,1
CUT00044,C5,W8,MH,IC1,RT009,CS1,CR2,5.957429319,1
CUV00046,C3,W2,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUD00022,C5,W8,MH,IC2,RT033,CS1,CR2,5.957429319,1
CUS00184,C6,W11,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUT00044,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUN00043,C6,W11,TN,IC3,RT007,CS1,CR2,5.957429319,1
CUE00040,C6,W11,GU,IC1,RT031,CS1,CR3,23.01449275,1
CUH00006,C5,W8,MH,IC2,RT009,CS1,CR3,5.957429319,1
CUV00059,C6,W11,KA,IC2,RT027,CS1,CR4,118.8530817,1
CUE00044,C5,W6,TN,IC1,RT009,CS1,CR3,5.957429319,1
CUH00010,C5,W6,TN,IC3,RT002,CS1,CR3,5.957429319,1
CUB00074,C6,W11,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUA00104,C6,W11,TN,IC1,RT030,CS1,CR4,118.8530817,1
CUT00002,C5,W6,MH,IC2,RT027,CS1,CR4,118.8530817,1
CUD00038,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUE00044,C5,W6,TN,IC1,RT003,CS2,CR5,0,0
CUL00017,C5,W6,TN,IC2,RT018,CS2,CR5,0,0
CUS00260,C3,W2,RA,IC3,RT035,CS2,CR5,0,0
CUL00017,C3,W2,TN,IC2,RT018,CS2,CR5,0,0
CUD00044,C6,W11,RA,IC1,RT010,CS2,CR5,0,0
CUC00067,C5,W4,TN,IC1,RT030,CS2,CR5,0,0
CUK00017,C5,W4,TN,IC1,RT030,CS2,CR5,0,0
CUS00060,C2,W1,RA,IC1,RT009,CS2,CR5,0,0
CUM00040,C5,W6,MH,IC1,RT013,CS2,CR5,0,0
CUR00034,C6,W11,MP,IC1,RT030,CS2,CR5,0,0
CUS00147,C3,W2,MH,IC1,RT009,CS1,CR3,5.957429319,1
CUV00008,C5,W4,TN,IC3,RT021,CS1,CR1,0.705672787,0
CUV00008,C5,W4,TN,IC3,RT021,CS1,CR1,0.705672787,1
CUP00056,C3,W2,GU,IC2,RT023,CS1,CR2,5.957429319,1
CUS00138,C5,W6,TN,IC2,RT023,CS1,CR3,23.01449275,1
CUA00097,C6,W11,TN,IC1,RT001,CS1,CR2,5.957429319,1
CUA00039,C5,W4,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUZ00002,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUN00044,C3,W2,GU,IC2,RT027,CS1,CR3,23.01449275,1
CUR00015,C5,W4,TN,IC2,RT023,CS1,CR1,0.705672787,1
CUS00012,C5,W8,MH,IC1,RT031,CS1,CR2,5.957429319,1
CUM00041,C5,W3,MH,IC2,RT027,CS1,CR3,23.01449275,1
CUV00047,C3,W2,MH,IC1,RT009,CS1,CR1,0.705672787,0
CUA00022,C2,W1,RA,IC2,RT027,CS1,CR1,0.705672787,0
CUV00057,C5,W6,KA,IC1,RT001,CS1,CR4,118.8530817,1
CUE00027,C5,W8,MH,IC1,RT031,CS1,CR3,5.957429319,1
CUF00004,C6,W11,KA,IC2,RT023,CS1,CR1,0.705672787,1
CUI00019,C6,W11,TN,IC1,RT010,CS1,CR4,118.8530817,1
CUR00099,C6,W11,MH,IC2,RT023,CS1,CR4,118.8530817,1
CUS00189,C6,W11,GU,IC1,RT013,CS1,CR1,0.705672787,0
CUP00039,C3,W2,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUZ00002,C5,W8,MH,IC2,RT023,CS1,CR3,5.957429319,1
CUS00093,C5,W8,MH,IC1,RT009,CS1,CR3,5.957429319,1
CUA00097,C6,W11,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUS00012,C5,W6,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUV00068,C3,W2,GU,IC1,RT010,CS1,CR4,118.8530817,1
CUS00242,C6,W11,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUJ00003,C2,W1,MH,IC2,RT027,CS1,CR4,118.8530817,1
CUS00012,C5,W6,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUN00050,C6,W11,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUS00138,C5,W4,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUJ00039,C5,W6,TN,IC1,RT001,CS1,CR4,118.8530817,1
CUR00015,C5,W4,TN,IC1,RT001,CS1,CR4,118.8530817,1
CUT00012,C5,W6,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUS00228,C3,W2,TN,IC1,RT010,CS1,CR4,118.8530817,1
CUT00019,C5,W4,TN,IC1,RT028,CS1,CR2,5.957429319,1
CUS00140,C5,W6,TN,IC2,RT026,CS1,CR3,23.01449275,1
CUZ00002,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUK00055,C3,W2,MH,IC2,RT027,CS1,CR4,118.8530817,1
CUI00012,C3,W2,MH,IC2,RT027,CS1,CR4,118.8530817,1
CUS00223,C6,W11,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUG00015,C6,W11,KA,IC1,RT018,CS1,CR2,5.957429319,1
CUS00012,C5,W6,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUR00040,C5,W4,TN,IC3,RT022,CS1,CR3,5.957429319,1
CUZ00002,C5,W8,MH,IC1,RT031,CS1,CR4,118.8530817,1
CUS00099,C5,W6,MH,IC2,RT018,CS1,CR1,0.705672787,0
CUR00016,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUE00009,C5,W4,TN,IC1,RT028,CS1,CR3,23.01449275,1
CUK00025,C2,W1,TN,IC1,RT028,CS1,CR3,23.01449275,1
CUS00205,C6,W11,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUA00107,C3,W2,GU,IC1,RT013,CS1,CR1,0.705672787,1
CUT00024,C5,W4,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUT00019,C5,W4,TN,IC1,RT028,CS1,CR2,5.957429319,1
CUS00111,C3,W2,MH,IC3,RT005,CS1,CR4,118.8530817,1
CUD00018,C5,W3,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUD00018,C5,W3,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUD00018,C5,W3,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUS00100,C5,W6,TN,IC2,RT026,CS1,CR3,23.01449275,1
CUG00015,C5,W4,TN,IC2,RT005,CS1,CR3,23.01449275,1
CUB00028,C5,W6,TN,IC1,RT030,CS1,CR1,0.705672787,1
CUS00118,C5,W6,MP,IC3,RT002,CS1,CR3,5.957429319,1
CUR00078,C5,W6,TN,IC3,RT021,CS1,CR2,5.957429319,1
CUN00029,C5,W6,KA,IC1,RT031,CS1,CR2,5.957429319,1
CUN00029,C5,W6,KA,IC1,RT001,CS1,CR3,5.957429319,1
CUA00005,C5,W6,MH,IC2,RT034,CS1,CR2,5.957429319,1
CUK00029,C5,W8,MH,IC1,RT009,CS1,CR3,23.01449275,1
CUM00011,C5,W8,MH,IC2,RT023,CS1,CR1,0.705672787,1
CUN00029,C5,W6,KA,IC1,RT020,CS1,CR1,0.705672787,0
CUZ00003,C5,W8,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUV00031,C2,W1,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUK00036,C5,W3,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUT00022,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUT00022,C5,W8,MH,IC2,RT026,CS1,CR2,5.957429319,1
CUH00013,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUN00019,C5,W8,MH,IC1,RT011,CS1,CR2,5.957429319,1
CUT00012,C5,W6,TN,IC1,RT001,CS1,CR2,5.957429319,1
CUC00027,C5,W8,MH,IC2,RT034,CS1,CR1,0.705672787,1
CUD00004,C2,W1,MH,IC1,RT001,CS1,CR3,5.957429319,1
CUE00011,C5,W4,TN,IC2,RT032,CS1,CR2,5.957429319,1
CUA00078,C5,W8,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUN00039,C3,W2,GU,IC1,RT013,CS1,CR2,5.957429319,1
CUH00022,C3,W2,TN,IC1,RT009,CS1,CR2,5.957429319,1
CUN00025,C5,W3,KA,IC3,RT034,CS1,CR2,5.957429319,1
CUO00004,C2,W1,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUP00014,C5,W4,TN,IC3,RT007,CS1,CR3,23.01449275,1
CUC00008,C5,W4,TN,IC3,RT007,CS1,CR3,23.01449275,1
CUC00008,C5,W4,TN,IC3,RT007,CS1,CR3,23.01449275,1
CUS00053,C5,W4,TN,IC1,RT009,CS1,CR3,5.957429319,1
CUM00062,C5,W6,KA,IC1,RT008,CS1,CR1,0.705672787,0
CUM00022,C5,W4,TN,IC1,RT009,CS1,CR4,118.8530817,1
CUR00052,C5,W8,MH,IC3,RT022,CS1,CR3,5.957429319,1
CUB00056,C5,W6,KA,IC1,RT013,CS1,CR3,5.957429319,1
CUH00018,C5,W6,KA,IC2,RT027,CS1,CR2,5.957429319,1
CUD00004,C2,W1,GU,IC1,RT001,CS1,CR3,5.957429319,1
CUA00052,C5,W8,MH,IC2,RT014,CS1,CR3,5.957429319,1
CUN00009,C2,W1,RA,IC1,RT009,CS1,CR3,23.01449275,1
CUA00078,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUV00035,C5,W3,KA,IC3,RT021,CS1,CR2,5.957429319,1
CUP00032,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,1
CUS00055,C5,W4,TN,IC1,RT028,CS1,CR2,5.957429319,1
CUS00177,C6,W11,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUV00031,C2,W1,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUA00086,C5,W6,TN,IC1,RT001,CS1,CR3,5.957429319,1
CUA00040,C2,W1,TN,IC2,RT033,CS1,CR4,118.8530817,1
CUR00070,C3,W2,MH,IC2,RT027,CS1,CR4,118.8530817,1
CUA00103,C6,W11,GU,IC1,RT009,CS1,CR3,5.957429319,1
CUK00068,C6,W11,KA,IC2,RT027,CS1,CR2,5.957429319,1
CUB00009,C5,W4,TN,IC2,RT022,CS1,CR4,118.8530817,1
CUG00008,C5,W4,TN,IC2,RT022,CS1,CR4,118.8530817,1
CUN00029,C5,W6,KA,IC3,RT022,CS1,CR3,23.01449275,1
CUL00020,C5,W6,TN,IC1,RT030,CS1,CR3,5.957429319,1
CUS00038,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUR00005,C2,W1,MH,IC2,RT015,CS1,CR4,118.8530817,1
CUK00038,C6,W11,GU,IC1,RT013,CS1,CR2,5.957429319,1
CUD00018,C5,W3,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUV00008,C5,W3,TN,IC3,RT021,CS1,CR4,118.8530817,1
CUP00032,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUD00039,C5,W8,MH,IC3,RT027,CS1,CR2,5.957429319,1
CUB00058,C3,W2,GU,IC3,RT002,CS1,CR4,118.8530817,1
CUM00089,C5,W6,RA,IC2,RT023,CS1,CR4,118.8530817,1
CUV00041,C5,W6,KA,IC1,RT013,CS1,CR2,5.957429319,1
CUV00041,C5,W6,KA,IC1,RT028,CS1,CR3,5.957429319,1
CUS00042,C5,W4,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUS00180,C3,W2,GU,IC2,RT018,CS1,CR2,5.957429319,1
CUS00135,C5,W8,MH,IC1,RT031,CS1,CR1,0.705672787,1
CUS00133,C6,W11,MH,IC1,RT006,CS1,CR2,5.957429319,1
CUB00020,C5,W6,GU,IC1,RT013,CS1,CR2,5.957429319,1
CUS00181,C3,W2,GU,IC1,RT008,CS1,CR4,118.8530817,1
CUL00020,C5,W6,TN,IC3,RT022,CS1,CR4,118.8530817,1
CUO00004,C2,W1,TN,IC1,RT001,CS1,CR1,0.705672787,1
CUP00061,C3,W2,GU,IC1,RT009,CS1,CR4,118.8530817,1
CUE00039,C6,W11,GU,IC2,RT027,CS1,CR4,118.8530817,1
CUS00180,C3,W2,GU,IC2,RT027,CS1,CR1,0.705672787,0
CUS00184,C3,W2,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUM00081,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUD00017,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUR00081,C5,W8,MH,IC1,RT009,CS1,CR3,5.957429319,1
CUA00105,C6,W11,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUK00038,C5,W6,MP,IC1,RT031,CS1,CR2,5.957429319,1
CUS00184,C6,W11,TN,IC2,RT016,CS1,CR2,5.957429319,1
CUB00020,C5,W6,GU,IC2,RT018,CS1,CR2,5.957429319,1
CUW00009,C6,W11,TN,IC1,RT008,CS1,CR2,5.957429319,1
CUS00199,C3,W2,TN,IC3,RT027,CS1,CR2,5.957429319,1
CUS00133,C6,W11,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUS00184,C6,W11,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUS00184,C6,W11,TN,IC2,RT027,CS1,CR1,0.705672787,1
CUH00005,C5,W8,MH,IC3,RT007,CS1,CR4,118.8530817,1
CUS00113,C5,W3,MH,IC1,RT001,CS1,CR2,5.957429319,1
CUH00018,C5,W4,KA,IC1,RT010,CS1,CR2,5.957429319,1
CUT00042,C4,W3,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUL00011,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUL00011,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUC00053,C5,W4,KA,IC1,RT009,CS1,CR3,5.957429319,1
CUA00005,C5,W6,MH,IC2,RT023,CS1,CR2,5.957429319,1
CUS00080,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUN00025,C5,W3,KA,IC1,RT010,CS1,CR3,23.01449275,1
CUD00035,C3,W2,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUS00133,C5,W8,MH,IC2,RT033,CS1,CR2,5.957429319,1
CUS00133,C6,W11,MH,IC2,RT033,CS1,CR2,5.957429319,1
CUA00086,C5,W6,TN,IC3,RT022,CS1,CR4,118.8530817,1
CUI00017,C3,W2,GU,IC2,RT023,CS1,CR4,118.8530817,1
CUS00184,C6,W11,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUA00117,C3,W2,TN,IC1,RT010,CS1,CR3,23.01449275,1
CUA00005,C5,W6,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUH00013,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUH00013,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUB00028,C5,W6,TN,IC3,RT007,CS1,CR2,5.957429319,1
CUP00013,C5,W4,TN,IC1,RT001,CS1,CR2,5.957429319,1
CUZ00003,C5,W8,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUZ00003,C5,W8,MH,IC2,RT023,CS1,CR3,5.957429319,1
CUH00030,C3,W2,TN,IC2,RT027,CS1,CR2,5.957429319,1
CUR00111,C6,W11,KA,IC1,RT010,CS1,CR4,118.8530817,1
CUS00135,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUF00020,C6,W11,RA,IC2,RT027,CS1,CR4,118.8530817,1
CUM00117,C6,W11,RA,IC1,RT031,CS1,CR4,118.8530817,1
CUG00065,C6,W11,RA,IC1,RT031,CS1,CR4,118.8530817,1
CUE00033,C6,W11,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUC00034,C3,W2,RA,IC2,RT015,CS1,CR1,0.705672787,1
CUZ00003,C5,W8,MH,IC1,RT013,CS1,CR3,5.957429319,1
CUH00006,C3,W2,GU,IC1,RT009,CS1,CR3,5.957429319,1
CUS00096,C5,W8,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUE00028,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUS00100,C5,W6,TN,IC1,RT031,CS1,CR1,0.705672787,0
CUW00010,C5,W8,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUK00023,C5,W8,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUN00019,C5,W8,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUK00084,C5,W4,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUO00020,C6,W11,RA,IC1,RT010,CS1,CR4,118.8530817,1
CUN00037,C6,W11,GU,IC2,RT032,CS1,CR4,118.8530817,1
CUZ00003,C3,W2,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUS00111,C3,W2,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUS00133,C5,W8,MH,IC1,RT008,CS1,CR2,5.957429319,1
CUR00041,C5,W8,RA,IC1,RT031,CS1,CR1,0.705672787,0
CUP00032,C5,W8,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUT00022,C5,W8,MH,IC2,RT015,CS1,CR4,118.8530817,1
CUA00045,C5,W6,MH,IC1,RT013,CS1,CR3,23.01449275,1
CUS00177,C6,W11,TN,IC1,RT013,CS1,CR4,118.8530817,1
CUI00014,C6,W11,KA,IC1,RT013,CS1,CR3,5.957429319,1
CUS00025,C5,W3,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUK00004,C5,W4,TN,IC2,RT033,CS1,CR2,5.957429319,1
CUR00071,C3,W2,GU,IC2,RT015,CS1,CR3,23.01449275,1
CUA00014,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUT00026,C6,W11,GU,IC2,RT027,CS1,CR1,0.705672787,0
CUS00133,C6,W11,MH,IC2,RT026,CS1,CR4,118.8530817,1
CUI00013,C3,W2,GU,IC1,RT013,CS1,CR3,5.957429319,1
CUT00012,C5,W6,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUK00038,C6,W11,GU,IC1,RT013,CS1,CR4,118.8530817,1
CUG00050,C6,W11,GU,IC2,RT027,CS1,CR3,5.957429319,1
CUG00002,C5,W3,MH,IC1,RT001,CS1,CR3,5.957429319,1
CUS00133,C6,W11,MH,IC2,RT033,CS1,CR2,5.957429319,1
CUF00008,C5,W8,MH,IC1,RT001,CS1,CR2,5.957429319,1
CUA00125,C3,W2,TN,IC1,RT010,CS1,CR4,118.8530817,1
CUS00233,C5,W6,GU,IC2,RT018,CS1,CR3,5.957429319,1
CUA00105,C6,W11,RA,IC1,RT010,CS1,CR4,118.8530817,1
CUW00013,C3,W2,TN,IC1,RT013,CS1,CR3,23.01449275,1
CUO00020,C6,W11,RA,IC1,RT011,CS1,CR4,118.8530817,1
CUS00067,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUN00029,C5,W6,KA,IC1,RT031,CS1,CR2,5.957429319,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUV00038,C5,W4,TN,IC2,RT027,CS1,CR2,5.957429319,1
CUV00013,C5,W6,TN,IC1,RT013,CS1,CR3,5.957429319,1
CUS00118,C5,W6,MP,IC2,RT034,CS1,CR4,118.8530817,1
CUP00066,C5,W8,MH,IC2,RT027,CS1,CR1,0.705672787,0
CUV00013,C5,W6,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUM00007,C5,W4,TN,IC1,RT013,CS1,CR2,5.957429319,1
CUS00223,C6,W11,KA,IC1,RT001,CS1,CR3,5.957429319,1
CUS00008,C5,W4,KA,IC1,RT013,CS1,CR3,23.01449275,1
CUK00049,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUK00023,C5,W8,MH,IC1,RT013,CS1,CR4,118.8530817,1
CUG00019,C2,W1,TN,IC1,RT031,CS1,CR4,118.8530817,1
CUB00088,C5,W6,KA,IC1,RT013,CS1,CR2,5.957429319,1
CUS00133,C6,W11,MH,IC2,RT027,CS2,CR5,0,0
CUI00023,C6,W11,KA,IC1,RT009,CS2,CR5,0,0
CUD00049,C6,W11,RA,IC1,RT010,CS2,CR5,0,0
CUD00049,C6,W11,RA,IC1,RT010,CS2,CR5,0,0
CUD00038,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUR00034,C6,W11,RA,IC1,RT009,CS2,CR5,0,0
CUJ00006,C6,W11,MH,IC3,RT022,CS2,CR5,0,0
CUS00138,C5,W4,TN,IC1,RT028,CS2,CR5,0,0
CUR00132,C6,W11,TN,IC1,RT013,CS2,CR5,0,0
CUK00038,C6,W11,GU,IC1,RT013,CS2,CR5,0,0
CUC00049,C6,W11,TN,IC1,RT009,CS2,CR5,0,0
CUS00042,C2,W1,TN,IC1,RT030,CS1,CR2,5.957429319,1
CUT00012,C5,W6,TN,IC1,RT031,CS1,CR2,5.957429319,1
CUD00018,C5,W3,MH,IC1,RT009,CS1,CR1,0.705672787,0
CUP00017,C5,W4,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUU00008,C3,W2,MH,IC3,RT022,CS1,CR3,5.957429319,1
CUT00017,C5,W4,TN,IC1,RT001,CS1,CR2,5.957429319,1
CUG00045,C3,W2,MH,IC1,RT009,CS1,CR4,118.8530817,1
CUR00036,C5,W6,TN,IC3,RT022,CS1,CR2,5.957429319,1
CUH00016,C5,W8,MH,IC2,RT018,CS1,CR2,5.957429319,1
CUS00052,C5,W6,RA,IC1,RT010,CS1,CR2,5.957429319,1
CUV00025,C5,W4,TN,IC2,RT027,CS1,CR2,5.957429319,1
CUK00047,C5,W8,MH,IC1,RT013,CS1,CR3,5.957429319,1
CUD00018,C5,W3,MH,IC1,RT013,CS1,CR2,5.957429319,1
CUK00019,C5,W4,TN,IC3,RT025,CS1,CR2,5.957429319,1
CUD00004,C2,W1,GU,IC1,RT001,CS1,CR3,23.01449275,1
CUR00033,C2,W1,TN,IC3,RT007,CS1,CR4,118.8530817,1
CUH00017,C3,W2,MH,IC2,RT027,CS1,CR2,5.957429319,1
CUH00010,C5,W6,TN,IC1,RT034,CS1,CR1,0.705672787,1
CUH00010,C5,W6,TN,IC1,RT010,CS1,CR2,5.957429319,1
CUH00016,C5,W8,MH,IC1,RT028,CS1,CR3,5.957429319,1
CUL00009,C5,W8,MH,IC2,RT026,CS1,CR1,0.705672787,0
CUA00028,C6,W11,GU,IC1,RT030,CS1,CR4,118.8530817,1
CUA00029,C5,W6,RA,IC1,RT009,CS1,CR3,23.01449275,1
CUO00010,C5,W6,RA,IC1,RT031,CS1,CR2,5.957429319,1
CUA00096,C3,W2,GU,IC1,RT031,CS1,CR3,5.957429319,1
CUP00051,C3,W2,MH,IC1,RT009,CS1,CR2,5.957429319,1
CUT00029,C5,W6,TN,IC3,RT007,CS1,CR3,23.01449275,1
CUR00082,C5,W6,KA,IC3,RT002,CS1,CR4,118.8530817,1
CUR00082,C5,W6,KA,IC3,RT002,CS1,CR4,118.8530817,1
CUS00110,C3,W2,MH,IC3,RT025,CS1,CR2,5.957429319,1
CUV00025,C5,W4,TN,IC2,RT027,CS1,CR2,5.957429319,1
CUD00004,C2,W1,GU,IC3,RT022,CS1,CR3,23.01449275,1
CUD00004,C2,W1,MH,IC3,RT022,CS1,CR3,23.01449275,1
CUS00109,C3,W2,MH,IC2,RT026,CS1,CR4,118.8530817,1
CUD00004,C2,W1,MH,IC1,RT001,CS1,CR4,118.8530817,1
CUE00004,C5,W4,TN,IC1,RT008,CS1,CR3,23.01449275,1
CUL00007,C5,W6,RA,IC2,RT027,CS1,CR2,5.957429319,1
